id,title,date,summary,fulltext
13199404802,"Fall on Rock, Inadequate Protection, North Carolina, Crowders Mountain State Park ",1994,"FALL ON ROCK, INADEQUATE PROTECTION North Carolina, Crowders Mountain State ParkOn August 30,1993, Jeff Rosenkrans (17) fell 80 feet when the anchor system he and his three friends installed for th...","FALL ON ROCK, INADEQUATE PROTECTION North Carolina, Crowders Mountain State ParkOn August 30,1993, Jeff Rosenkrans (17) fell 80 feet when the anchor system he and his three friends installed for their rappel came out. He sustained massive head injury and several broken bones. (Source: The Charlotte Observer, August 30, 1993)AnalysisCrowders Mountain is a popular climbing area, both because it is good climbing and easy to reach. Currently, about 160,000 people visit the park annually, of which 7,000 are rock climbers. Of the four state parks that have cliffs good for climbing, Crowders is the easiest to get to, and is near the population centers of Charlotte and Gastonia. An average of four a year are injured in falls in the 2500-acre park, and these include hikers. Three of the four fatalities in the past nine hears were hikers who wandered off the trails.Many of the climbing accidents, like this one, happen to young and/or inexperienced climbers. As one climber was quoted regarding Crowders Mountain, “It’s Crowded up there.” (Source: Jed Williamson)"
13199506102,"Fall on Rock, Climbing Alone and Unroped, North Carolina, Crowders Mountain ",1995,"FALL ON ROCK, CLIMBING ALONE AND UNROPEDNorth Carolina, Crowders MountainOn March 13, 1994, Shawn MacDonald (17) fell 80 feet to his death while climbing solo. (Source: Deidri Sarver, Ranger)Analys...","FALL ON ROCK, CLIMBING ALONE AND UNROPEDNorth Carolina, Crowders MountainOn March 13, 1994, Shawn MacDonald (17) fell 80 feet to his death while climbing solo. (Source: Deidri Sarver, Ranger)AnalysisAccording to a newspaper report in the Charlotte Observer on March 15, Shawn MacDonald climbed frequently at Crowders. The day before the incident, he had been climbing with his brother and another. The park has a climber registration system, but MacDonald did not register and carried no identification. It was not until his brother came to pick him up that rangers knew who he was.This incident caused State officials to review rock climbing policies at Crowders Mountain and the four other State parks that allow climbing. The usual dilemmas are being debated. The cliffs can’t be “patrolled,” because there aren’t enough rangers, and none of the rangers are climbers. Saying that only experienced climbers can register means they would have to have a means of figuring out what “experienced” means, and who is qualified. If the park regulates who is allowed to climb, then it opens itself to legal exposure if someone who passed the test were to get injured.There is no resolution as yet. (Source: Jed Williamson)"
13200805300,"Fall on Rock, Inadequate Clothing, North Carolina, Shortoff Mountain, Little Corner ",2008,"FALL ON ROCK, INADEQUATE CLOTHINGNorth Carolina, Shortoff Mountain, Little CornerOn Saturday March 17, M. McNeely (age unknown) and her husband David, both experienced climbers, were attempting Lit...","FALL ON ROCK, INADEQUATE CLOTHINGNorth Carolina, Shortoff Mountain, Little CornerOn Saturday March 17, M. McNeely (age unknown) and her husband David, both experienced climbers, were attempting Little Corner (5.6) a rock climb located on Shortoff Mountain at the south end of North Carolina’s rugged Linville Gorge Wilderness Area. It was late in the afternoon when Ms. McNeely started the climb, getting solid gear placements as she led the first pitch. She was well into the climb when her hand unexpectedly slipped out of a hand crack. She fell backwards approximately 15 feet striking her back on the rock. Her gear held, limiting her fall. Luckily, her head didn’t make contact with the rock, as she wasn’t wearing a helmet, which could have compounded her injuries.David lowered her to the ground. Upon reaching the ground, she had no complaints or concerns about injury. At this point, the couple made plans to climb out, with David taking the lead. However, as the adrenalin rush wore off, Ms. McNeely began to complain of back pain. (She was later diagnosed with four cracked vertebrae). She was also beginning to get uncomfortable and because of her injury and the steepness of the terrain, so she elected not to climb out. This caused the couple to rethink their plans. To compound the situation, the McNeely’s were not prepared to spend the night, as they did not have the appropriate gear.Around 5:30 p.m., David used his cellphone to call Burke County EMS and three of his friends he knew to be climbing at Rumbling Bald, 2.5 hours west of Shortoff Mountain, and asked for their assistance. As late afternoon turned into evening, Marla began to experience back spasms and started to shiver. David started a fire, then huddled with Marla to keep her warm and waited for help to arrive.Burke County EMS arrived cliff top shortly thereafter, followed by the three climber friends around 8:30 p.m. The climbers met rescue personnel at the top of the descent gully. Due to the limited technical expertise of rescue personnel, the climbers made an attempt to get them to the base of the cliff. However, because of wet and icy conditions in the descent gully, the rescuers felt uncomfortable with this maneuver. Instead, two of the three climbers rappelled to the ground with a sleeping bag and other essential gear and made contact with the McNeely’s.When it was decided that due to the nature of the terrain and Ms. McNeely’s condition that it wouldn’t be possible to get her out on foot, a Blackhawk helicopter was requested. It arrived around 3:00 a.m., using the couple’s fire to guide them to their location. Medical personnel stabilized Marla, placed her on a backboard, then carried her to a site where she could be evacuated by helicopter.AnalysisClimbing in Linville Gorge is one of the few wilderness areas on the East Coast that offers high quality climbing experiences. Access is limited and demanding. For this reason climbers should be self-reliant and have the appropriate skills to initiate a self-rescue. In addition, climbers need to have suitable first aid and bivy gear with them and be prepared for the unexpected. Rescue teams should be familiar with the areas in which they are expected to respond to emergencies and have trained and experienced personnel. (Source: Les Duncan, Buddy Brasington, and Aram Attarian)"
13200307600,"Fall or Slip on Rock, North Carolina, Pilot Mountain State Park ",2003,"FALL OR SLIP ON ROCKNorth Carolina, Pilot Mountain State ParkOn Friday, February 22, I (J.W. Peterson) was walking along the cliff top when I heard Brian Zimmerman (20) yelling and sliding down the...","FALL OR SLIP ON ROCKNorth Carolina, Pilot Mountain State ParkOn Friday, February 22, I (J.W. Peterson) was walking along the cliff top when I heard Brian Zimmerman (20) yelling and sliding down the rock face below the Ledge Springs Trail. I called to the climbers on the trail below and asked them if anyone was hurt. Chris Jones (20) called back and said, “Yes,” that Brian had sustained a head and neck injury, and a broken leg. From my vantage point above, I could see Jones administering first aid to Zimmerman. I left the scene to call 911. My call informed me that SurryCounty EMS and Pilot Mountain Rescue were en route. I gave them the specific location of the accident and waited for them to arrive. Upon arrival, I accompanied rescue squad members to the top of the cliff where Zimmerman had fallen.While leaving this site I was approached by Jessica Riley (20) and Zach Groff (20) who had been climbing with Zimmerman. I asked them to explain what had happened. They said that Zimmerman was free-soloing to the top of the cliff to set up a top rope climb. As he reached the top, he could not figure out how to go any higher. Advice from another climber was unsuccessful. Zimmerman slipped and fell approximately 30 feet.Zimmerman was carried out by rescue squad members and transported to Baptist Hospital in Winston Salem, NC. Zimmerman suffered a laceration to the head that required several stitches, a broken right elbow and a broken lower right leg. (Source: J. W. Pearson, Pilot Mountain State Park) AnalysisPilot Mountain is a very popular and well established top rope climbing area. All climbs are easily accessible via the Ledge Springs Trail which runs along the top and bottom of the cliff. Climbers usually set up their climbs before descending to the base of the cliff or access the cliff top via the Three Bears Gully. The area is also known for loose rock and overhanging exits. Why the climber chose to free-solo to access the top is unknown. Free-solo climbing comes with increased inherent risks. (Source: Aram Attarian)"
13201107700,"Stranded, Rope Stuck, North Carolina, The Amphitheater, Linville Gorge Wilderness Area ",2011,"STRANDED, ROPE STUCKNorth Carolina, The Amphitheater, Linville Gorge Wilderness AreaTwo climbers with limited experience on moderate trad routes planned on spending several days camping and climbin...","STRANDED, ROPE STUCKNorth Carolina, The Amphitheater, Linville Gorge Wilderness AreaTwo climbers with limited experience on moderate trad routes planned on spending several days camping and climbing at Linville Gorge. On November 23, they hiked in and began climbing Good Heavens (5.4), located in the Amphitheater. Their goal was to climb something “easy” in order to become familiar with the rock in the area. They were climbing on a 70-meter rope.Halfway into the approximately 500-foot climb, the leader (L) disappeared around a corner. Eventually the rope stopped moving. At this point the belayer (B) tried to communicate with L to identify the problem and discovered that because of his position and the overhanging rock he was unable to communicate. B began tugging on the rope and noted that the rope was stuck. He waited for an hour, trying to get a response from L with no success. B didn’t know if L was injured. L was without food, water, or his jacket, since they were left for B to carry. B anchored his rope and rappelled down the tail of his rope as far as he could, then down-climbed approximately 30 feet.On his way out for help, he was able to call out at approximately 4:50 p.m. to initiate a rescue. Climbers in the area and rescue personnel gathered and divided into two teams. One team would hike to the base of the climb and begin climbing to L, while the other team would hike to the top.Operations let everyone know via radio communication that a National Guard Blackhawk helicopter with rescuers was enroute to assist. It arrived and located L at 10:02 p.m. and reported that he was in good condition. L was in the helicopter by 10:58 p.m., about six hours after his partner called for help. The helicopter also picked-off the two climbers who were on the route to assist. (Source: Edited from a post by Mike Broome, carolinaclimb- ers.org, and www2.morganton.com/newsAnalysisClimbing in Linville Gorge should not be taken lightly, even when attempting easy to moderate routes. It is one of the few wilderness areas in the East that offers high quality climbing experiences at all levels in a remote setting. Access is limited and demanding. For this reason climbers should be self-reliant and have the appropriate technical and self-rescue skills to initiate a self-rescue if possible. (Source: Aram Attarian)"
13201107400,"Fall on Rock, Off-Route, North Carolina, Blue Ridge Parkway, Shiprock ",2011,"FALL ON ROCK, OFF-ROUTENorth Carolina, Blue Ridge Parkway, ShiprockThe three of us had been climbing since late morning on September 4. It was now early evening and two of us decided to try an unna...","FALL ON ROCK, OFF-ROUTENorth Carolina, Blue Ridge Parkway, ShiprockThe three of us had been climbing since late morning on September 4. It was now early evening and two of us decided to try an unnamed route described to us by a climber we met on our previous trip to Ship Rock. We checked out the features and picked out the route as best we could from the ground. I geared up and began climbing. The first part of the climb involved a juggy, run-out section up some blocks and over a small bulge to the base of a low angle slab. The slab offered plenty of protection, so I geared up for the roof above me. After placing good gear near the lip of the roof, I pulled over it without much difficulty and placed what would be my final piece, a BD #2 nut, in a bottleneck six feet or so above the roof.At this point the climb thinned out into a featureless face route for the remaining 15 to 20 feet of the climb. From the beta I had on the route, I knew to the left of my route was a route a grade harder and to the right was a route two grades harder, so I figured the path of least resistance was the route I was on. I continued up and slightly to the left where I saw the most features. As I continued up, more features became apparent on the rock, and after climbing through the majority of the blank face, I came to realize I had split off onto the route to my left, a fall grade harder and more runout than my anticipated route. I stayed calm and took a quick look around, eyeing what looked like a fairly deep three-finger pocket at the very edge of my reach that, if I could get a hold of, would get me through the run-out section to good protection above me. Realizing I had no other options, I committed to the hold hoping for the best. The hold was much shallower and more sloped than anticipated—not enough for my pumped out fingers to clinch onto.The first 12-15 feet of the fall was air. I began to think everything was going to end smoothly until I realized I was passing my last piece. Remembering the low angle slab below me, I braced for impact. Initially I landed square on my right heel, then fell sideways and onto my left side.After explaining what I did wrong and how I got off route to my partner, I sat down near the base of the climb for a while until my partner led the correct pitch and cleaned the gear. With their help, I limped down the short approach trail to the Blue Ridge Parkway and waited by the side of the road for my ride. The damage: a fractured heel bone, a cracked rib, and plenty of scrapes and bruises, but I live to climb another day.AnalysisAlways climb within your limits and, though I didn’t hit my head, wear a helmet! (Source: Will Chirico)"
13199805502,"Fall in Ice, Protection Pulled Out, Exceeding Abilities, North Carolina, Doughton Park ",1998,"FALL ON ICE, PROTECTION PULLED OUT, EXCEEDING ABILITIESNorth Carolina, Doughton ParkOn January 19, Shawn Hansen (30) died after the anchors he was using to support his friend on an ice floe broke l...","FALL ON ICE, PROTECTION PULLED OUT, EXCEEDING ABILITIESNorth Carolina, Doughton ParkOn January 19, Shawn Hansen (30) died after the anchors he was using to support his friend on an ice floe broke loose.Hansen's friend, Ed Williams (30) of Raleigh was climbing up the ice floe at Ice Rocks, a popular ice climbing area in Doughton Park, when he fell off the ice, apparently causing the anchors attached to Hansen to give way. Hansen fell about 80 feet, hit ice and rocks, then rolled another 70 feet down the rocky slope. Hansen was dead when rescue crews arrived on the scene at 10:55 a.m. Williams fell to the base of the slope, but the rope slowed his fall and he was not injured.Hansen and Williams had been rock climbing together for about four years, but they were fairly inexperienced ice climbers. (Source: “News and Observer,” Raleigh, NC, January 20, 1997).(Editor's Note: Aram Attarian, who helps collect data from North Carolina, indicates that this is the second fatality from ice climbing in ten years.)"
13198204602,"Fall on Rock, Failure of Rappeller, Climbing Unroped, North Carolina, Crowders Mountain ",1982,"FALL ON ROCK, FAILURE OF RAPPELLER, CLIMBING UNROPEDNorth Carolina, Crowders MountainIn April 1981, a person was rappelling from Crowders Mountain when he knocked off an unroped climber. (Source: T...","FALL ON ROCK, FAILURE OF RAPPELLER, CLIMBING UNROPEDNorth Carolina, Crowders MountainIn April 1981, a person was rappelling from Crowders Mountain when he knocked off an unroped climber. (Source: T. C. P. Zimmermann)AnalysisWhile there are no further details on this accident, I will quote Zimmermann’s general comment in a letter to me, “It seems to me that the incident holds various lessons.” (Source: J. Williamson)"
13198204603,"Fall on Rock, Failure of Rappeller, Climbing Unroped, North Carolina, Crowders Mountain ",1982,"FALL ON ROCK, FAILURE OF RAPPELLER, CLIMBING UNROPEDNorth Carolina, Crowders MountainIn April 1981, a person was rappelling from Crowders Mountain when he knocked off an unroped climber. (Source: T...","FALL ON ROCK, FAILURE OF RAPPELLER, CLIMBING UNROPEDNorth Carolina, Crowders MountainIn April 1981, a person was rappelling from Crowders Mountain when he knocked off an unroped climber. (Source: T. C. P. Zimmermann)AnalysisWhile there are no further details on this accident, I will quote Zimmermann’s general comment in a letter to me, “It seems to me that the incident holds various lessons.” (Source: J. Williamson)"
13199104402,"Fall on Rock, Inadequate Belay, No Hard Hat, North Carolina, Moore's Wall ",1991,"FALL ON ROCK, INADEQUATE BELAY, NO HARD HATNorth Carolina, Moore’s WallOn June 9, 1990, as a party of four, we were planning to lead and follow the route, Golden Earring, a 5.7. The first two membe...","FALL ON ROCK, INADEQUATE BELAY, NO HARD HATNorth Carolina, Moore’s WallOn June 9, 1990, as a party of four, we were planning to lead and follow the route, Golden Earring, a 5.7. The first two members of the party had already led up a short 15 meter pitch. Joe was then belayed up from the top. Since the difficulty was very minor, Joe belayed Cameron up the same climb. The rope was properly anchored at the top. In a standing position, Joe proceeded to belay Cameron with a figure eight connected to his harness. He was not separately anchored. Cameron climbed with an extra rope. He slipped on a wet spot about two meters up from the start of the climb. Cameron’s fall pulled Joe off balance. Joe fell face first over the rock. Cameron fell to the base of the climb. Cameron’s weight held Joe from sliding down the slope. (He was still attached to the rope by the figure eight.)Cameron fell and swung into a small tree, with no injury. Joe skinned his left arm and left leg and hit his head just above the left ear, immediately resulting in double vision. Joe never lost consciousness and was soon able to right himself and secure himself. With the aid of the rope Cameron was able to safely climb to Joe and lower him to the base of the climb. (Source: Joseph Hanna)AnalysisFirst of all, we both decided that the accident was caused by a lack of common sense, but more because of the lack of difficulty involved. Seeing no present danger, we overlooked the obvious in eagerness to continue the latter half of the climb.Nevertheless, the system was not checked with understanding. A helmet would have eliminated the seriousness of the injury but would not have prevented the accident. The belayer should have been secured separately, regardless of whether or not he felt secure.The Climbers Guide to North Carolina and previous knowledge of the area allowed us to reach medical care within a reasonable amount of time. We will continue to be aware of medical services in the area in which we climb and in the future, helmets are a must! (Source: Joseph Hanna)"
13200106800,"Fall on Rock, Protection Failure, North Carolina, Looking Glass Rock, The Womb ",2001,"FALL ON ROCK, PROTECTION FAILURENorth Carolina, Looking Glass Rock, The Womb.Ian Randall (26) and I, Josh Whitmore (23), both experienced climbers were climbing The Womb (5.11) on the north side of...","FALL ON ROCK, PROTECTION FAILURENorth Carolina, Looking Glass Rock, The Womb.Ian Randall (26) and I, Josh Whitmore (23), both experienced climbers were climbing The Womb (5.11) on the north side of Looking Glass Rock on June 9. The accident occurred on the first pitch. I was approximately 40 feet off the ground with a cam placed at foot level when I fell. The piece pulled and I fell to the ground landing in a seated position on a boulder at the base of the climb, followed by a roll onto the ground. I never hit my head. (I was wearing a helmet.) I experienced extreme pain in my coccyx and in the center of my back. Both Ian and I are Wilderness First Responders. He log-rolled me into a position on my back, completed primary and secondary surveys, stabilized me the best he could and went for help. There was no one else in the area.One-and-a-half hours later, Ian returned with the local rescue squad who packaged me onto a backboard and litter, transporting me to a trailhead approximately two miles away. Members of the Schenck Job Corps and two North Carolina Outward Bound crews also assisted in the litter carry.AnalysisForty feet seems like a long way up to have placed just one piece of protection, but due to the nature of the climb it was reasonable. The first 30 feet of the climb is a gently sloping slab (5.3-5.4) that offers no protection. The route then traverses up and right above steeper rock. This section is considerably harder but offers good protection. I climbed the easy section, placed a piece to protect myself for 3-4 feet of climbing to a rest stance. I placed a second piece (a mid-sized cam) as high as I could reach. I knew that I needed the first piece higher at the crux, so I backed cleaned it. This left me with only one placement, the mid-sized cam that was well placed in a horizontal crack. I went back and forth several times in the next section trying to work out the sequence. When I fell, I was in the process of down-climbing. I believe that the piece pulled because it had “walked” into a bad position from its original good placement due to the back and forth movement of the rope running through the protection carabiner.In hindsight, there are a number of things that could have been done differently that may have prevented the piece from pulling. A long runner on the cam would have created less drag, allowing the rope to run “smoother.” The cam could have been placed deeper into the crack to prevent “walking.” I could have placed more than one piece in opposition, equalized two pieces, or not back cleaned the first piece. One large lesson I learned is that the first piece needs to be a bomber placement, multidirectional, and minimal potential for “walking.” (Source: Josh Whitmore)"
